Site ID,Region ID,RAT Type,RAT SubType,Latitude,Longitude,Bands,Channels,First Seen,Last Seen,Visible,Tower Type,Operator
700388,5,LTE,LTE-A,26.21420012,50.51320016,1,101,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700224,2,LTE,LTE-A,26.23860065,50.53230078,"3, 1","1350, 101, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700253,5,LTE,LTE-A,26.21520092,50.51480079,"3, 1","1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700072,4,LTE,LTE-A,26.22050046,50.50060045,"3, 1","1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700397,2,LTE,LTE-A,26.23810077,50.53470088,"3, 1","1350, 1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700296,5,LTE,LTE-A,26.20750073,50.51300036,"3, 20","1350, 6300",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700453,2,LTE,LTE-A,26.22750055,50.52780085,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700500,5,LTE,LTE-A,26.2115003,50.51890053,"3, 1","1350, 101",3/3/2021,9/5/2022,TRUE,MACRO,Batelco
700614,2,LTE,LTE-A,26.23850023,50.53730088,3,"1350, 1350",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700170,5,LTE,LTE-A,26.20940031,50.50600014,"3, 1, 41, 20","1350, 101, 41364, 41514, 1350, 101, 41364, 41514, 6300, 1350, 101, 41364, 41514, 6300",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700197,4,LTE,LTE-A,26.21980099,50.49570095,"3, 1","1350, 101, 1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700246,2,LTE,LTE-A,26.23380095,50.53380052,"3, 1","1350, 101, 1350, 101",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700070,2,LTE,LTE-A,26.24050063,50.5383006,"3, 1","1350, 101, 1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700485,5,LTE,LTE-A,26.21460026,50.5038007,"3, 1","1350, 1350, 101, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700035,4,LTE,LTE-A,26.21720067,50.47980031,"3, 1","1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700385,4,LTE,LTE-A,26.20770021,50.5035002,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700776,4,LTE,LTE-A,26.20860059,50.50320013,"3, 20","1350, 6300",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700220,4,LTE,LTE-A,26.21670094,50.48020059,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700019,5,LTE,LTE-A,26.21770068,50.51910068,"3, 1, 20","1350, 76, 6300, 1350, 76, 6300, 1350, 101, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700152,4,LTE,LTE-A,26.22050017,50.50730098,1,101,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700298,4,LTE,LTE-A,26.21240051,50.50190079,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700086,4,LTE,LTE-A,26.20800076,50.50330033,"3, 1, 20","1350, 101, 6300",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700851,5,LTE,LTE-A,26.19530046,50.5303007,3,"1350, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700105,2,LTE,LTE-A,26.2339002,50.53920015,"3, 1, 20","1350, 101, 6300, 1350, 101, 1350, 101, 1350, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
800001,2,LTE,LTE-A,26.24140072,50.53870052,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700781,2,LTE,LTE-A,26.22580041,50.5253008,"3, 1","1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700784,4,LTE,LTE-A,26.21850052,50.48720075,"3, 1","1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700510,2,LTE,LTE-A,26.23010082,50.53440047,3,1350,3/7/2021,3/7/2021,FALSE,MACRO,Batelco
700267,5,LTE,LTE-A,26.21700049,50.50980091,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700388,5,LTE,LTE-A,26.21420043,50.51320093,1,101,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700224,2,LTE,LTE-A,26.23860053,50.53230064,"3, 1","1350, 101, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700253,5,LTE,LTE-A,26.21520035,50.51480043,"3, 1","1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700225,4,LTE,LTE-A,26.19520088,50.51500051,3,"1350, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700072,4,LTE,LTE-A,26.2205004,50.50060065,"3, 1","1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700397,2,LTE,LTE-A,26.23810019,50.53470032,"3, 1","1350, 1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700296,5,LTE,LTE-A,26.20750077,50.51300043,"3, 20","1350, 6300",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700131,5,LTE,LTE-A,26.19570068,50.53530046,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700785,4,LTE,LTE-A,26.21790015,50.48420062,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700453,2,LTE,LTE-A,26.22750018,50.52780032,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700069,2,LTE,LTE-A,26.24200014,50.58360095,"3, 1","1350, 101, 1350, 1350, 101",12/30/2020,4/19/2021,TRUE,MACRO,Batelco
700273,2,LTE,LTE-A,26.21480019,50.59260096,"3, 41","1350, 41514, 1350",4/19/2020,4/21/2021,TRUE,MACRO,Batelco
700614,2,LTE,LTE-A,26.23850051,50.53730058,3,"1350, 1350",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700313,2,LTE,LTE-A,26.23150089,50.54620076,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700104,2,LTE,LTE-A,26.22910045,50.57210061,"3, 41, 20","1350, 41364, 41514, 6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700745,2,LTE,LTE-A,26.24740063,50.59010069,"3, 1, 20","1350, 101, 6300, 1350, 6300, 1350, 101, 6300",12/30/2020,4/21/2021,TRUE,MACRO,Batelco
700016,2,LTE,LTE-A,26.23150085,50.55380086,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700246,2,LTE,LTE-A,26.23380031,50.53380035,"3, 1","1350, 101, 1350, 101",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700070,2,LTE,LTE-A,26.24050096,50.53830011,"3, 1","1350, 101, 1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700271,2,LTE,LTE-A,26.23510032,50.57170015,"1, 41","101, 41364, 41364, 41514",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700186,2,LTE,LTE-A,26.23560096,50.54260016,"3, 1","1350, 101, 1350, 101, 1350",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700314,2,LTE,LTE-A,26.21470025,50.5882009,3,"1350, 1350",4/19/2020,3/7/2021,FALSE,MACRO,Batelco
700352,2,LTE,LTE-A,26.22770067,50.57200034,41,"41364, 41514, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700227,2,LTE,LTE,26.23320038,50.58320094,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700009,2,LTE,LTE,26.2288004,50.58020059,3,"1350, 1350, 1350",12/30/2020,12/30/2020,TRUE,MACRO,Batelco
700002,2,LTE,LTE-A,26.23820077,50.57680022,"3, 1","1350, 101, 101, 1350, 101",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700326,2,LTE,LTE-A,26.24340048,50.58600016,"20, 3, 1","6300, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700697,2,LTE,LTE,26.23540017,50.55060045,"3, 20","1350, 6300",3/4/2021,9/6/2022,TRUE,MACRO,Batelco
700113,2,LTE,LTE-A,26.23590046,50.58360066,"3, 1","1350, 101, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700636,2,LTE,LTE-A,26.25220083,50.5827004,3,"1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700196,2,LTE,LTE-A,26.23280061,50.56470049,"3, 1, 20","1350, 101, 1350, 1350, 101, 6300",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700516,2,LTE,LTE,26.2350004,50.55760012,"3, 20","1350, 6300, 1350",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700346,1,LTE,LTE-A,26.21230066,50.59400053,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700230,2,LTE,LTE-A,26.23960043,50.59020081,"3, 1","1350, 101, 1350, 101",12/30/2020,4/21/2021,TRUE,MACRO,Batelco
700772,2,LTE,LTE-A,26.23970053,50.59030045,"3, 1","1350, 101, 1350",12/30/2020,4/21/2021,TRUE,MACRO,Batelco
700105,2,LTE,LTE-A,26.23390059,50.53920098,"3, 1, 20","1350, 101, 6300, 1350, 101, 1350, 101, 1350, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
800001,2,LTE,LTE-A,26.24140069,50.53870059,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700701,2,LTE,LTE,26.23630014,50.54960044,3,1350,9/5/2022,9/5/2022,FALSE,MACRO,Batelco
700300,2,LTE,LTE-A,26.23020093,50.56860056,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700006,2,LTE,LTE-A,26.24310016,50.59310073,"3, 1","1350, 101, 1350",5/2/2018,4/21/2021,TRUE,MACRO,Batelco
700510,2,LTE,LTE-A,26.23010054,50.53440038,3,1350,3/7/2021,3/7/2021,FALSE,MACRO,Batelco
700307,2,LTE,LTE,26.23690094,50.57560091,1,101,3/4/2021,4/19/2021,FALSE,MACRO,Batelco
700224,2,LTE,LTE-A,26.23860055,50.53230098,"3, 1","1350, 101, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700451,2,LTE,LTE,26.23570029,50.54980082,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700637,2,LTE,LTE-A,26.24420041,50.57580086,"3, 1","1350, 1350, 1350, 101",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700089,2,LTE,LTE,26.23640063,50.54960094,3,1350,3/4/2021,9/6/2022,FALSE,MACRO,Batelco
700397,2,LTE,LTE-A,26.23810054,50.53470028,"3, 1","1350, 1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700051,2,LTE,LTE-A,26.21930086,50.57490075,"20, 41","6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700017,2,LTE,LTE-A,26.22930065,50.56280068,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700008,2,LTE,LTE,26.23770017,50.58710016,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700191,2,LTE,LTE,26.23250089,50.58220018,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700399,2,LTE,LTE-A,26.21250019,50.58440087,"3, 20","1350, 1350, 1350, 6300",4/19/2020,3/7/2021,TRUE,MACRO,Batelco
700115,2,LTE,LTE-A,26.21140044,50.5661008,3,"1350, 1350",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
700163,2,LTE,LTE-A,26.22470088,50.57230011,41,41514,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700639,2,LTE,LTE-A,26.24260081,50.58300019,"3, 1","1350, 101, 1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700094,2,LTE,LTE,26.23570044,50.54980087,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
800702,2,LTE,LTE,26.23570056,50.55340019,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700083,2,LTE,LTE-A,26.21880074,50.57910064,20,6300,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
800704,2,LTE,LTE,26.23380012,50.55240076,3,1350,9/6/2022,9/6/2022,FALSE,MACRO,Batelco
700453,2,LTE,LTE-A,26.22750059,50.52780088,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700500,5,LTE,LTE-A,26.21150042,50.51890073,"3, 1","1350, 101",3/3/2021,9/5/2022,TRUE,MACRO,Batelco
700614,2,LTE,LTE-A,26.23850015,50.53730079,3,"1350, 1350",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700313,2,LTE,LTE-A,26.23150061,50.54620064,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700104,2,LTE,LTE-A,26.22910018,50.57210042,"3, 41, 20","1350, 41364, 41514, 6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700016,2,LTE,LTE-A,26.23150037,50.55380057,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700246,2,LTE,LTE-A,26.23380066,50.53380065,"3, 1","1350, 101, 1350, 101",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700070,2,LTE,LTE-A,26.24050018,50.53830024,"3, 1","1350, 101, 1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700271,2,LTE,LTE-A,26.2351002,50.57170082,"1, 41","101, 41364, 41364, 41514",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700186,2,LTE,LTE-A,26.23560023,50.54260046,"3, 1","1350, 101, 1350, 101, 1350",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700352,2,LTE,LTE-A,26.22770028,50.57200072,41,"41364, 41514, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700009,2,LTE,LTE,26.22880097,50.58020048,3,"1350, 1350, 1350",12/30/2020,12/30/2020,TRUE,MACRO,Batelco
700002,2,LTE,LTE-A,26.2382003,50.57680033,"3, 1","1350, 101, 101, 1350, 101",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700697,2,LTE,LTE,26.23540014,50.55060014,"3, 20","1350, 6300",3/4/2021,9/6/2022,TRUE,MACRO,Batelco
700636,2,LTE,LTE-A,26.25220016,50.58270014,3,"1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700019,5,LTE,LTE-A,26.21770079,50.51910082,"3, 1, 20","1350, 76, 6300, 1350, 76, 6300, 1350, 101, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700196,2,LTE,LTE-A,26.2328007,50.56470084,"3, 1, 20","1350, 101, 1350, 1350, 101, 6300",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700516,2,LTE,LTE,26.23500035,50.55760031,"3, 20","1350, 6300, 1350",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700105,2,LTE,LTE-A,26.23390019,50.53920053,"3, 1, 20","1350, 101, 6300, 1350, 101, 1350, 101, 1350, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
800001,2,LTE,LTE-A,26.2414009,50.53870049,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700701,2,LTE,LTE,26.23630075,50.54960038,3,1350,9/5/2022,9/5/2022,FALSE,MACRO,Batelco
700781,2,LTE,LTE-A,26.22580041,50.52530077,"3, 1","1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700300,2,LTE,LTE-A,26.23020063,50.56860047,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700510,2,LTE,LTE-A,26.23010073,50.53440095,3,1350,3/7/2021,3/7/2021,FALSE,MACRO,Batelco
700307,2,LTE,LTE,26.23690039,50.57560074,1,101,3/4/2021,4/19/2021,FALSE,MACRO,Batelco
700224,2,LTE,LTE-A,26.23860065,50.53230015,"3, 1","1350, 101, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700451,2,LTE,LTE,26.23570015,50.54980034,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700637,2,LTE,LTE-A,26.24420088,50.57580045,"3, 1","1350, 1350, 1350, 101",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700089,2,LTE,LTE,26.23640068,50.54960049,3,1350,3/4/2021,9/6/2022,FALSE,MACRO,Batelco
700397,2,LTE,LTE-A,26.23810067,50.53470075,"3, 1","1350, 1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700051,2,LTE,LTE-A,26.21930022,50.57490065,"20, 41","6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700017,2,LTE,LTE-A,26.22930058,50.56280026,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700191,2,LTE,LTE,26.23250075,50.58220043,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700115,2,LTE,LTE-A,26.21140067,50.56610059,3,"1350, 1350",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
700163,2,LTE,LTE-A,26.22470072,50.57230096,41,41514,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700094,2,LTE,LTE,26.23570068,50.54980057,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
800702,2,LTE,LTE,26.23570038,50.55340076,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700083,2,LTE,LTE-A,26.21880039,50.57910065,20,6300,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
800704,2,LTE,LTE,26.23380085,50.5524002,3,1350,9/6/2022,9/6/2022,FALSE,MACRO,Batelco
700453,2,LTE,LTE-A,26.2275003,50.52780083,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700614,2,LTE,LTE-A,26.23850045,50.53730072,3,"1350, 1350",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700313,2,LTE,LTE-A,26.23150038,50.54620091,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700104,2,LTE,LTE-A,26.22910063,50.57210097,"3, 41, 20","1350, 41364, 41514, 6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700016,2,LTE,LTE-A,26.23150068,50.55380049,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700246,2,LTE,LTE-A,26.23380081,50.53380018,"3, 1","1350, 101, 1350, 101",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700070,2,LTE,LTE-A,26.24050023,50.53830041,"3, 1","1350, 101, 1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700271,2,LTE,LTE-A,26.23510012,50.57170038,"1, 41","101, 41364, 41364, 41514",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700186,2,LTE,LTE-A,26.23560088,50.54260059,"3, 1","1350, 101, 1350, 101, 1350",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700352,2,LTE,LTE-A,26.22770077,50.57200033,41,"41364, 41514, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700009,2,LTE,LTE,26.22880019,50.5802005,3,"1350, 1350, 1350",12/30/2020,12/30/2020,TRUE,MACRO,Batelco
700002,2,LTE,LTE-A,26.23820071,50.57680066,"3, 1","1350, 101, 101, 1350, 101",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700697,2,LTE,LTE,26.23540091,50.55060058,"3, 20","1350, 6300",3/4/2021,9/6/2022,TRUE,MACRO,Batelco
700196,2,LTE,LTE-A,26.2328003,50.56470032,"3, 1, 20","1350, 101, 1350, 1350, 101, 6300",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700516,2,LTE,LTE,26.23500074,50.5576007,"3, 20","1350, 6300, 1350",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700105,2,LTE,LTE-A,26.23390017,50.53920048,"3, 1, 20","1350, 101, 6300, 1350, 101, 1350, 101, 1350, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
800001,2,LTE,LTE-A,26.24140091,50.53870025,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700701,2,LTE,LTE,26.23630054,50.54960016,3,1350,9/5/2022,9/5/2022,FALSE,MACRO,Batelco
700781,2,LTE,LTE-A,26.22580063,50.52530086,"3, 1","1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700300,2,LTE,LTE-A,26.23020043,50.56860038,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700510,2,LTE,LTE-A,26.23010027,50.53440066,3,1350,3/7/2021,3/7/2021,FALSE,MACRO,Batelco
700307,2,LTE,LTE,26.23690066,50.57560058,1,101,3/4/2021,4/19/2021,FALSE,MACRO,Batelco
700224,2,LTE,LTE-A,26.23860089,50.53230093,"3, 1","1350, 101, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700451,2,LTE,LTE,26.23570027,50.54980033,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700637,2,LTE,LTE-A,26.24420055,50.57580093,"3, 1","1350, 1350, 1350, 101",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700089,2,LTE,LTE,26.23640064,50.54960088,3,1350,3/4/2021,9/6/2022,FALSE,MACRO,Batelco
700397,2,LTE,LTE-A,26.23810052,50.53470067,"3, 1","1350, 1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700051,2,LTE,LTE-A,26.21930055,50.57490073,"20, 41","6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700017,2,LTE,LTE-A,26.2293009,50.56280031,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700163,2,LTE,LTE-A,26.22470074,50.57230079,41,41514,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700094,2,LTE,LTE,26.23570015,50.54980039,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
800702,2,LTE,LTE,26.23570069,50.55340062,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700083,2,LTE,LTE-A,26.2188008,50.57910088,20,6300,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
800704,2,LTE,LTE,26.23380033,50.55240043,3,1350,9/6/2022,9/6/2022,FALSE,MACRO,Batelco
700069,2,LTE,LTE-A,26.24200036,50.58360051,"3, 1","1350, 101, 1350, 1350, 101",12/30/2020,4/19/2021,TRUE,MACRO,Batelco
700104,2,LTE,LTE-A,26.22910017,50.57210018,"3, 41, 20","1350, 41364, 41514, 6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700016,2,LTE,LTE-A,26.23150098,50.55380024,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700271,2,LTE,LTE-A,26.23510078,50.57170063,"1, 41","101, 41364, 41364, 41514",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700352,2,LTE,LTE-A,26.22770016,50.57200012,41,"41364, 41514, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700227,2,LTE,LTE,26.23320083,50.58320076,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700009,2,LTE,LTE,26.22880048,50.58020079,3,"1350, 1350, 1350",12/30/2020,12/30/2020,TRUE,MACRO,Batelco
700002,2,LTE,LTE-A,26.23820024,50.57680031,"3, 1","1350, 101, 101, 1350, 101",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700326,2,LTE,LTE-A,26.24340053,50.5860005,"20, 3, 1","6300, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700697,2,LTE,LTE,26.23540023,50.55060042,"3, 20","1350, 6300",3/4/2021,9/6/2022,TRUE,MACRO,Batelco
700113,2,LTE,LTE-A,26.23590027,50.5836007,"3, 1","1350, 101, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700636,2,LTE,LTE-A,26.25220032,50.58270059,3,"1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700196,2,LTE,LTE-A,26.23280075,50.56470056,"3, 1, 20","1350, 101, 1350, 1350, 101, 6300",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700516,2,LTE,LTE,26.23500095,50.55760074,"3, 20","1350, 6300, 1350",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700701,2,LTE,LTE,26.23630086,50.54960074,3,1350,9/5/2022,9/5/2022,FALSE,MACRO,Batelco
700300,2,LTE,LTE-A,26.2302007,50.56860057,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700307,2,LTE,LTE,26.23690036,50.57560033,1,101,3/4/2021,4/19/2021,FALSE,MACRO,Batelco
700451,2,LTE,LTE,26.23570042,50.54980065,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700637,2,LTE,LTE-A,26.24420096,50.57580079,"3, 1","1350, 1350, 1350, 101",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700089,2,LTE,LTE,26.23640051,50.54960098,3,1350,3/4/2021,9/6/2022,FALSE,MACRO,Batelco
700051,2,LTE,LTE-A,26.21930015,50.57490061,"20, 41","6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700017,2,LTE,LTE-A,26.22930062,50.56280038,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700191,2,LTE,LTE,26.23250037,50.58220054,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700163,2,LTE,LTE-A,26.22470025,50.57230067,41,41514,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700639,2,LTE,LTE-A,26.24260024,50.58300076,"3, 1","1350, 101, 1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700094,2,LTE,LTE,26.23570059,50.54980045,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
800702,2,LTE,LTE,26.23570052,50.55340014,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700083,2,LTE,LTE-A,26.21880021,50.57910034,20,6300,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
800704,2,LTE,LTE,26.23380069,50.55240058,3,1350,9/6/2022,9/6/2022,FALSE,MACRO,Batelco
700069,2,LTE,LTE-A,26.24200018,50.58360086,"3, 1","1350, 101, 1350, 1350, 101",12/30/2020,4/19/2021,TRUE,MACRO,Batelco
700104,2,LTE,LTE-A,26.22910084,50.57210034,"3, 41, 20","1350, 41364, 41514, 6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700016,2,LTE,LTE-A,26.23150083,50.55380091,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700271,2,LTE,LTE-A,26.23510097,50.57170052,"1, 41","101, 41364, 41364, 41514",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700352,2,LTE,LTE-A,26.2277002,50.5720002,41,"41364, 41514, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700227,2,LTE,LTE,26.23320082,50.58320046,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
